artist,artist_norm,n_reviews,is_various,is_suspicious_token,artist_spotify,match_type,score,spotify_artist_id
sounds,sounds,1,False,False,,,0.0,
soundtrack,soundtrack,1,False,False,,,0.0,
soundwalk collective,soundwalk collective,1,False,False,,,0.0,
southerly,southerly,1,False,False,,,0.0,
southern shores,southern shores,1,False,False,,,0.0,
spaceheads,spaceheads,1,False,False,,,0.0,
spacemen 3,spacemen 3,1,False,False,,,0.0,
spacin',spacin',1,False,False,,,0.0,
spain,spain,1,False,False,,,0.0,
spalding rockwell,spalding rockwell,1,False,False,,,0.0,
spanky wilson,spanky wilson,1,False,False,,,0.0,
spazzkid,spazzkid,1,False,False,,,0.0,
spector,spector,1,False,False,,,0.0,
spectral park,spectral park,1,False,False,,,0.0,
spectrum [brazil],spectrum [brazil],1,False,False,,,0.0,
speculator,speculator,1,False,False,,,0.0,
speech debelle,speech debelle,1,False,False,,,0.0,
speedy j,speedy j,1,False,False,,,0.0,
spencer dickinson,spencer dickinson,1,False,False,,,0.0,
spielerfrau,spielerfrau,1,False,False,,,0.0,
spinnerette,spinnerette,1,False,False,,,0.0,
spiral stairs,spiral stairs,1,False,False,,,0.0,
spires that in the sunset rise,spires that in the sunset rise,1,False,False,,,0.0,
spirituals,spirituals,1,False,False,,,0.0,
split cranium,split cranium,1,False,False,,,0.0,
spoek mathambo,spoek mathambo,1,False,False,,,0.0,
spoonie gee,spoonie gee,1,False,False,,,0.0,
spraynard,spraynard,1,False,False,,,0.0,
spur,spur,1,False,False,,,0.0,
sqrl,sqrl,1,False,False,,,0.0,
squadda b,squadda b,1,False,False,,,0.0,
st 2 lettaz,st 2 lettaz,1,False,False,,,0.0,
st germain,st germain,1,False,False,,,0.0,
st. onge,st. onge,1,False,False,,,0.0,
st. thomas,st. thomas,1,False,False,,,0.0,
stagnant pools,stagnant pools,1,False,False,,,0.0,
stakker,stakker,1,False,False,,,0.0,
stalley,stalley,1,False,False,,,0.0,
standard fare,standard fare,1,False,False,,,0.0,
starchild,starchild,1,False,False,,,0.0,
stare case,stare case,1,False,False,,,0.0,
starfucker,starfucker,1,False,False,,,0.0,
stark reality,stark reality,1,False,False,,,0.0,
starling electric,starling electric,1,False,False,,,0.0,
starlito,starlito,1,False,False,,,0.0,
starred,starred,1,False,False,,,0.0,
starship beer,starship beer,1,False,False,,,0.0,
statehood,statehood,1,False,False,,,0.0,
steel band,steel band,1,False,False,,,0.0,
steelz,steelz,1,False,False,,,0.0,
stefan jaworzyn,stefan jaworzyn,1,False,False,,,0.0,
steffi,steffi,1,False,False,,,0.0,
steinski,steinski,1,False,False,,,0.0,
step brothers,step brothers,1,False,False,,,0.0,
stephen,stephen,1,False,False,,,0.0,
stephen beaupr,stephen beaupr,1,False,False,,,0.0,
stephen emmer,stephen emmer,1,False,False,,,0.0,
stephen omalley,stephen omalley,1,False,False,,,0.0,
stephen steinbrink,stephen steinbrink,1,False,False,,,0.0,
stephen vitiello,stephen vitiello,1,False,False,,,0.0,
stephon alexander,stephon alexander,1,False,False,,,0.0,
stereo image,stereo image,1,False,False,,,0.0,
stereo mcs,stereo mcs,1,False,False,,,0.0,
stern,stern,1,False,False,,,0.0,
steve arrington,steve arrington,1,False,False,,,0.0,
steve bug,steve bug,1,False,False,,,0.0,
steve burns,steve burns,1,False,False,,,0.0,
steve buscemi,steve buscemi,1,False,False,,,0.0,
steve lehman,steve lehman,1,False,False,,,0.0,
steve mackey,steve mackey,1,False,False,,,0.0,
steve moshier,steve moshier,1,False,False,,,0.0,
steve spacek,steve spacek,1,False,False,,,0.0,
steve wynn,steve wynn,1,False,False,,,0.0,
steven julien,steven julien,1,False,False,,,0.0,
steven warwick,steven warwick,1,False,False,,,0.0,
stevie jackson,stevie jackson,1,False,False,,,0.0,
stewart walker,stewart walker,1,False,False,,,0.0,
stick against stone,stick against stone,1,False,False,,,0.0,
sticky fingaz,sticky fingaz,1,False,False,,,0.0,
still,still,1,False,False,,,0.0,
still flyin',still flyin',1,False,False,,,0.0,
still life still,still life still,1,False,False,,,0.0,
stilluppsteypa,stilluppsteypa,1,False,False,,,0.0,
stina nordenstam,stina nordenstam,1,False,False,,,0.0,
strange wilds,strange wilds,1,False,False,,,0.0,
street sweeper social club,street sweeper social club,1,False,False,,,0.0,
stromba,stromba,1,False,False,,,0.0,
strong arm steady,strong arm steady,1,False,False,,,0.0,
struck by lightning,struck by lightning,1,False,False,,,0.0,
stuart a. staples,stuart a. staples,1,False,False,,,0.0,
stubborn heart,stubborn heart,1,False,False,,,0.0,
studio 1,studio 1,1,False,False,,,0.0,
studio ost,studio ost,1,False,False,,,0.0,
stunt rock,stunt rock,1,False,False,,,0.0,
stwo,stwo,1,False,False,,,0.0,
styles p,styles p,1,False,False,,,0.0,
suarasama,suarasama,1,False,False,,,0.0,
subarachnoid space,subarachnoid space,1,False,False,,,0.0,
subtitle,subtitle,1,False,False,,,0.0,
suffocation,suffocation,1,False,False,,,0.0,
sugar,sugar,1,False,False,,,0.0,
sui zhen,sui zhen,1,False,False,,,0.0,
suicideyear,suicideyear,1,False,False,,,0.0,
sumerlands,sumerlands,1,False,False,,,0.0,
summer cannibals,summer cannibals,1,False,False,,,0.0,
summoning,summoning,1,False,False,,,0.0,
sunday's best,sunday's best,1,False,False,,,0.0,
sunflower bean,sunflower bean,1,False,False,,,0.0,
sunny day sets fire,sunny day sets fire,1,False,False,,,0.0,
sunpath,sunpath,1,False,False,,,0.0,
supa d,supa d,1,False,False,,,0.0,
super madrigal brothers,super madrigal brothers,1,False,False,,,0.0,
super numeri,super numeri,1,False,False,,,0.0,
super wild horses,super wild horses,1,False,False,,,0.0,
supermayer,supermayer,1,False,False,,,0.0,
surf friends,surf friends,1,False,False,,,0.0,
surferosa,surferosa,1,False,False,,,0.0,
survival,survival,1,False,False,,,0.0,
survival knife,survival knife,1,False,False,,,0.0,
susie ibarra trio,susie ibarra trio,1,False,False,,,0.0,
sutekh,sutekh,1,False,False,,,0.0,
swan island,swan island,1,False,False,,,0.0,
swara,swara,1,False,False,,,0.0,
sway,sway,1,False,False,,,0.0,
sweeney,sweeney,1,False,False,,,0.0,
sweep the leg johnny,sweep the leg johnny,1,False,False,,,0.0,
sweet apple,sweet apple,1,False,False,,,0.0,
sweet cobra,sweet cobra,1,False,False,,,0.0,
sweet john bloom,sweet john bloom,1,False,False,,,0.0,
swell,swell,1,False,False,,,0.0,
swet shop boys,swet shop boys,1,False,False,,,0.0,
swirlies,swirlies,1,False,False,,,0.0,
swizz beatz,swizz beatz,1,False,False,,,0.0,
swords,swords,1,False,False,,,0.0,
sybarite,sybarite,1,False,False,,,0.0,
syclops,syclops,1,False,False,,,0.0,
syl johnson,syl johnson,1,False,False,,,0.0,
sylvan esso,sylvan esso,1,False,False,,,0.0,
symmetry,symmetry,1,False,False,,,0.0,
syrinx,syrinx,1,False,False,,,0.0,
t. hardy morris,t. hardy morris,1,False,False,,,0.0,
t.k. webb,t.k. webb,1,False,False,,,0.0,
t.o.k.,t.o.k.,1,False,False,,,0.0,
taa-pet,taa-pet,1,False,False,,,0.0,
taco leg,taco leg,1,False,False,,,0.0,
tadpoles,tadpoles,1,False,False,,,0.0,
takashi wada,takashi wada,1,False,False,,,0.0,
tal national,tal national,1,False,False,,,0.0,
talbot tagora,talbot tagora,1,False,False,,,0.0,
talibam!,talibam!,1,False,False,,,0.0,
talk talk,talk talk,1,False,False,,,0.0,
tall dwarfs,tall dwarfs,1,False,False,,,0.0,
tall ships,tall ships,1,False,False,,,0.0,
talwst,talwst,1,False,False,,,0.0,
tam,tam,1,False,False,,,0.0,
tami hart,tami hart,1,False,False,,,0.0,
tammar,tammar,1,False,False,,,0.0,
tangents,tangents,1,False,False,,,0.0,
tanya morgan,tanya morgan,1,False,False,,,0.0,
tanya tagaq,tanya tagaq,1,False,False,,,0.0,
tap tap,tap tap,1,False,False,,,0.0,
tarantula a.d.,tarantula a.d.,1,False,False,,,0.0,
tarkio,tarkio,1,False,False,,,0.0,
tarnation,tarnation,1,False,False,,,0.0,
tarsier,tarsier,1,False,False,,,0.0,
tashi dorji,tashi dorji,1,False,False,,,0.0,
taso,taso,1,False,False,,,0.0,
tatsuya yoshida,tatsuya yoshida,1,False,False,,,0.0,
taylor mcferrin,taylor mcferrin,1,False,False,,,0.0,
team robespierre,team robespierre,1,False,False,,,0.0,
tearist,tearist,1,False,False,,,0.0,
tearjerker,tearjerker,1,False,False,,,0.0,
tears of arthur digby sellers,tears of arthur digby sellers,1,False,False,,,0.0,
ted hearne,ted hearne,1,False,False,,,0.0,
teddybears,teddybears,1,False,False,,,0.0,
teen idols,teen idols,1,False,False,,,0.0,
teen suicide,teen suicide,1,False,False,,,0.0,
teenage time killers,teenage time killers,1,False,False,,,0.0,
tei shi,tei shi,1,False,False,,,0.0,
teitanblood,teitanblood,1,False,False,,,0.0,
television,television,1,False,False,,,0.0,
temples,temples,1,False,False,,,0.0,
tempo no tempo,tempo no tempo,1,False,False,,,0.0,
tenement,tenement,1,False,False,,,0.0,
tenement halls,tenement halls,1,False,False,,,0.0,
tenniscoats,tenniscoats,1,False,False,,,0.0,
tera melos,tera melos,1,False,False,,,0.0,
terakaft,terakaft,1,False,False,,,0.0,
terius nash,terius nash,1,False,False,,,0.0,
terminal 4,terminal 4,1,False,False,,,0.0,
terrace martin,terrace martin,1,False,False,,,0.0,
terranova,terranova,1,False,False,,,0.0,
terre thaemlitz,terre thaemlitz,1,False,False,,,0.0,
terrestre,terrestre,1,False,False,,,0.0,
terror at the opera,terror at the opera,1,False,False,,,0.0,
terror danjah,terror danjah,1,False,False,,,0.0,
terry callier,terry callier,1,False,False,,,0.0,
terry reid,terry reid,1,False,False,,,0.0,
tes,tes,1,False,False,,,0.0,
tessela,tessela,1,False,False,,,0.0,
tetuzi akiyama,tetuzi akiyama,1,False,False,,,0.0,
texas,texas,1,False,False,,,0.0,
th' legendary shack-shakers,th' legendary shack-shakers,1,False,False,,,0.0,
thank you,thank you,1,False,False,,,0.0,
the #1s,the #1s,1,False,False,,,0.0,
the '89 cubs,the '89 cubs,1,False,False,,,0.0,
the 101'ers,the 101'ers,1,False,False,,,0.0,
the 2 bears,the 2 bears,1,False,False,,,0.0,
the 6ths,the 6ths,1,False,False,,,0.0,
the 7th plain,the 7th plain,1,False,False,,,0.0,
the a-sides,the a-sides,1,False,False,,,0.0,
the acid,the acid,1,False,False,,,0.0,
the addicts,the addicts,1,False,False,,,0.0,
the affair,the affair,1,False,False,,,0.0,
the airborne toxic event,the airborne toxic event,1,False,False,,,0.0,
the almighty defenders,the almighty defenders,1,False,False,,,0.0,
the aluminum group,the aluminum group,1,False,False,,,0.0,
the amazing snakeheads,the amazing snakeheads,1,False,False,,,0.0,
the amorphous strums,the amorphous strums,1,False,False,,,0.0,
the aquarium,the aquarium,1,False,False,,,0.0,
the arcs,the arcs,1,False,False,,,0.0,
the armed,the armed,1,False,False,,,0.0,
the art museums,the art museums,1,False,False,,,0.0,
the athletes,the athletes,1,False,False,,,0.0,
the b-52's,the b-52's,1,False,False,,,0.0,
the bad,the bad,1,False,False,,,0.0,
the baptist generals,the baptist generals,1,False,False,,,0.0,
the bark haze,the bark haze,1,False,False,,,0.0,
the baseball project,the baseball project,1,False,False,,,0.0,
the battles,the battles,1,False,False,,,0.0,
the beautiful new born children,the beautiful new born children,1,False,False,,,0.0,
the bell laboratory,the bell laboratory,1,False,False,,,0.0,
the best-ofs,the best-ofs,1,False,False,,,0.0,
the big eyes family players,the big eyes family players,1,False,False,,,0.0,
the bitters,the bitters,1,False,False,,,0.0,
the black dahlia murder,the black dahlia murder,1,False,False,,,0.0,
the black ghosts,the black ghosts,1,False,False,,,0.0,
the black neon,the black neon,1,False,False,,,0.0,
the black twig pickers,the black twig pickers,1,False,False,,,0.0,
the blacks unlimited,the blacks unlimited,1,False,False,,,0.0,
the blue jean committee,the blue jean committee,1,False,False,,,0.0,
the blue van,the blue van,1,False,False,,,0.0,
the body haters,the body haters,1,False,False,,,0.0,
the body lovers,the body lovers,1,False,False,,,0.0,
the both,the both,1,False,False,,,0.0,
the botticellis,the botticellis,1,False,False,,,0.0,
the bpa,the bpa,1,False,False,,,0.0,
the breathing effect,the breathing effect,1,False,False,,,0.0,
the broken singles,the broken singles,1,False,False,,,0.0,
the brokeoffs,the brokeoffs,1,False,False,,,0.0,
the brother kite,the brother kite,1,False,False,,,0.0,
the builders,the builders,1,False,False,,,0.0,
the bummer road,the bummer road,1,False,False,,,0.0,
the bundles,the bundles,1,False,False,,,0.0,
the business intl.,the business intl.,1,False,False,,,0.0,
the busy signals,the busy signals,1,False,False,,,0.0,
the butchers,the butchers,1,False,False,,,0.0,
the cake sale,the cake sale,1,False,False,,,0.0,
the capes,the capes,1,False,False,,,0.0,
the carnival,the carnival,1,False,False,,,0.0,
the cassettes,the cassettes,1,False,False,,,0.0,
the chain gang of 1974,the chain gang of 1974,1,False,False,,,0.0,
the chalets,the chalets,1,False,False,,,0.0,
the changes,the changes,1,False,False,,,0.0,
the child of lov,the child of lov,1,False,False,,,0.0,
the childballads,the childballads,1,False,False,,,0.0,
the chris stamey experience,the chris stamey experience,1,False,False,,,0.0,
the claudia quintet,the claudia quintet,1,False,False,,,0.0,
the clips,the clips,1,False,False,,,0.0,
the cloud room,the cloud room,1,False,False,,,0.0,
the coctails,the coctails,1,False,False,,,0.0,
the coneheads,the coneheads,1,False,False,,,0.0,
the constellations,the constellations,1,False,False,,,0.0,
the cookies,the cookies,1,False,False,,,0.0,
the cosmic inferno,the cosmic inferno,1,False,False,,,0.0,
the crystal ark,the crystal ark,1,False,False,,,0.0,
the curious mystery,the curious mystery,1,False,False,,,0.0,
the curse of company,the curse of company,1,False,False,,,0.0,
the dark romantics,the dark romantics,1,False,False,,,0.0,
the dead 60s,the dead 60s,1,False,False,,,0.0,
the dead texan,the dead texan,1,False,False,,,0.0,
the deadbeats,the deadbeats,1,False,False,,,0.0,
the dean ween group,the dean ween group,1,False,False,,,0.0,
the deep dark woods,the deep dark woods,1,False,False,,,0.0,
the delfonics,the delfonics,1,False,False,,,0.0,
the deslondes,the deslondes,1,False,False,,,0.0,
the diableros,the diableros,1,False,False,,,0.0,
the diminisher,the diminisher,1,False,False,,,0.0,
the dirty nil,the dirty nil,1,False,False,,,0.0,
the dissociatives,the dissociatives,1,False,False,,,0.0,
the distillers,the distillers,1,False,False,,,0.0,
the doozer,the doozer,1,False,False,,,0.0,
the downer trio,the downer trio,1,False,False,,,0.0,
the drag city supersession,the drag city supersession,1,False,False,,,0.0,
the drummer,the drummer,1,False,False,,,0.0,
the dudley coroporation,the dudley coroporation,1,False,False,,,0.0,
the dukes,the dukes,1,False,False,,,0.0,
the durutti column,the durutti column,1,False,False,,,0.0,
the dust,the dust,1,False,False,,,0.0,
the early years,the early years,1,False,False,,,0.0,
the edge of daybreak,the edge of daybreak,1,False,False,,,0.0,
the egyptians,the egyptians,1,False,False,,,0.0,
the el gusto orchestra of algiers,the el gusto orchestra of algiers,1,False,False,,,0.0,
the elephantmen,the elephantmen,1,False,False,,,0.0,
the embassy,the embassy,1,False,False,,,0.0,
the endtables,the endtables,1,False,False,,,0.0,
the entrance band,the entrance band,1,False,False,,,0.0,
the exit strategy,the exit strategy,1,False,False,,,0.0,
the explorers club,the explorers club,1,False,False,,,0.0,
the exposures,the exposures,1,False,False,,,0.0,
the faces,the faces,1,False,False,,,0.0,
the faces down quartet,the faces down quartet,1,False,False,,,0.0,
the fallen men,the fallen men,1,False,False,,,0.0,
the fantmas melvins big band,the fantmas melvins big band,1,False,False,,,0.0,
the fever,the fever,1,False,False,,,0.0,
the field mice,the field mice,1,False,False,,,0.0,
the figgs,the figgs,1,False,False,,,0.0,
the final solution,the final solution,1,False,False,,,0.0,
the finches,the finches,1,False,False,,,0.0,
the finn brothers,the finn brothers,1,False,False,,,0.0,
the fire theft,the fire theft,1,False,False,,,0.0,
the fireman,the fireman,1,False,False,,,0.0,
the fix,the fix,1,False,False,,,0.0,
the folk implosion,the folk implosion,1,False,False,,,0.0,
the forms,the forms,1,False,False,,,0.0,
the foxymorons,the foxymorons,1,False,False,,,0.0,
the frequency,the frequency,1,False,False,,,0.0,
the fucking am,the fucking am,1,False,False,,,0.0,
the full effect,the full effect,1,False,False,,,0.0,
the furious five,the furious five,1,False,False,,,0.0,
the future kings of england,the future kings of england,1,False,False,,,0.0,
the gersch,the gersch,1,False,False,,,0.0,
the ghost,the ghost,1,False,False,,,0.0,
the girl-faced boys,the girl-faced boys,1,False,False,,,0.0,
the glass,the glass,1,False,False,,,0.0,
the glass gypsies,the glass gypsies,1,False,False,,,0.0,
the glimmers,the glimmers,1,False,False,,,0.0,
the glory fires,the glory fires,1,False,False,,,0.0,
the golden filter,the golden filter,1,False,False,,,0.0,
the good,the good,1,False,False,,,0.0,
the goon sax,the goon sax,1,False,False,,,0.0,
the gories,the gories,1,False,False,,,0.0,
the goslings,the goslings,1,False,False,,,0.0,
the gospel of power,the gospel of power,1,False,False,,,0.0,
the gospel queens,the gospel queens,1,False,False,,,0.0,
the gothic archies,the gothic archies,1,False,False,,,0.0,
the gotobeds,the gotobeds,1,False,False,,,0.0,
the grates,the grates,1,False,False,,,0.0,
the graves,the graves,1,False,False,,,0.0,
the greenhornes,the greenhornes,1,False,False,,,0.0,
the grifters,the grifters,1,False,False,,,0.0,
the guild league,the guild league,1,False,False,,,0.0,
the hacker,the hacker,1,False,False,,,0.0,
the happy hollows,the happy hollows,1,False,False,,,0.0,
the hawk,the hawk,1,False,False,,,0.0,
the haxan cloak,the haxan cloak,1,False,False,,,0.0,
the head,the head,1,False,False,,,0.0,
the heart,the heart,1,False,False,,,0.0,
the heartbreakers,the heartbreakers,1,False,False,,,0.0,
the henry clay people,the henry clay people,1,False,False,,,0.0,
the high strung,the high strung,1,False,False,,,0.0,
the holy ghost,the holy ghost,1,False,False,,,0.0,
the honeydrips,the honeydrips,1,False,False,,,0.0,
the hood internet,the hood internet,1,False,False,,,0.0,
the hospitals,the hospitals,1,False,False,,,0.0,
the host,the host,1,False,False,,,0.0,
the hotrats,the hotrats,1,False,False,,,0.0,
the house of love,the house of love,1,False,False,,,0.0,
the in out,the in out,1,False,False,,,0.0,
the infadels,the infadels,1,False,False,,,0.0,
the infesticons,the infesticons,1,False,False,,,0.0,
the innocent criminals,the innocent criminals,1,False,False,,,0.0,
the instruments,the instruments,1,False,False,,,0.0,
the insurrections,the insurrections,1,False,False,,,0.0,
the isles,the isles,1,False,False,,,0.0,
the isley brothers,the isley brothers,1,False,False,,,0.0,
the jam,the jam,1,False,False,,,0.0,
the jealous girlfriends,the jealous girlfriends,1,False,False,,,0.0,
the jealous sound,the jealous sound,1,False,False,,,0.0,
the jerks,the jerks,1,False,False,,,0.0,
the jet age of tomorrow,the jet age of tomorrow,1,False,False,,,0.0,
